Count,Id,category,url
71,4,"lịch trình ca nghi nhiễm Covid, Thừa Thiên Huế, facebook, COVID-19",https://dantri.com.vn/suc-manh-so/bi-xu-phat-75-trieu-dong-vi-dang-hoang-tin-covid-19-len-facebook-20200802103519649.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=27
72,4,"Microsoft, tiktok, mạng xã hội, chính phủ mỹ",https://dantri.com.vn/suc-manh-so/microsoft-chi-100-ty-usd-de-mua-lai-tik-tok-20200802033809363.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=28
73,4,"Apple, iPhone",https://dantri.com.vn/suc-manh-so/apple-thanh-cong-ty-gia-tri-nhat-toan-cau-von-hoa-dat-184-nghin-ty-usd-20200802061957476.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=29
74,4,"Oppo, Reno4",https://dantri.com.vn/suc-manh-so/oppo-ra-mat-bo-doi-dien-thoai-reno-4-va-smart-watch-tai-viet-nam-20200802053752581.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=30
75,4,"clip tuần qua, clip hot, clip gây sốt, cư dân mạng",https://dantri.com.vn/suc-manh-so/clip-cham-lua-hut-thuoc-suyt-gay-hoa-hoan-tai-cay-xang-ha-noi-gay-phan-no-20200802042804968.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=31
76,4,"Twitter, tấn công mạng, tin tặc, hacker",https://dantri.com.vn/suc-manh-so/3-tin-tac-dung-sau-vu-tan-cong-lich-su-nham-vao-twitter-bi-sa-luoi-20200802025843929.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=32
77,4,ROG Phone 3,https://dantri.com.vn/suc-manh-so/rog-phone-3-ve-viet-nam-gia-tu-15-trieu-dong-20200801064430011.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=33
78,4,"Galaxy S10, samsung",https://dantri.com.vn/suc-manh-so/cap-doi-mac-ket-tren-bien-duoc-giai-cuu-nho-dien-thoai-galaxy-s-10-20200801083057665.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=34
79,4,"Stringee, chuyển đổi số, Nhân tài Đất Việt",https://dantri.com.vn/suc-manh-so/chuoi-su-kien-make-in-vietnam-nhac-ten-nhan-tai-dat-viet-20200731114133784.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=35
80,4,"NCOVI, Bluezone, handwashing, COVID-19",https://dantri.com.vn/suc-manh-so/3-ung-dung-nen-tai-ve-smartphone-trong-mua-dich-covid-19-20200730114700915.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=36
81,4,"bill gates, Elon Musk, COVID-19, Sars-CoV-2",https://dantri.com.vn/suc-manh-so/bill-gates-khuyen-elon-musk-ngung-ba-hoa-ve-covid-19-20200801043147218.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=37
