Count,Id,category,url
61,0,"Phó Thủ tướng Trương Hòa Bình, tỉnh Quảng Bình, Nghĩa trang Liệt sỹ Ba Dốc",https://dantri.com.vn/xa-hoi/pho-thu-tuong-truong-hoa-binh-dang-huong-tai-nghia-trang-liet-sy-ba-doc-20200726085422445.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=44
62,0,"ca bệnh mớ tại đà nẵng, thủ tướng chỉ đạo, áp dụng biện pháp mạnh",https://dantri.com.vn/xa-hoi/thu-tuong-da-nang-xem-xet-ap-dung-ngay-bien-phap-manh-chong-covid-19-20200726101956256.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=45
63,0,"Nguyễn Nhân Chinh, chỉ định bí thư thành ủy, bí thư thành ủy bắc ninh, con trai bí thư tỉnh ủy",https://dantri.com.vn/xa-hoi/ban-to-chuc-tu-yeu-cau-xem-xet-viec-chi-dinh-bi-thu-thanh-uy-bac-ninh-20200804171235089.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=1
64,0,"Thủ tướng, dồn sức dập dịch, làn sóng covid-19 thứ 2, dịch bùng phát quy mô lớn",https://dantri.com.vn/xa-hoi/dau-thang-8-la-thoi-diem-quyet-dinh-covid-19-co-bung-phat-lon-hay-khong-20200803121106107.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=2
65,0,"Quảng Ngãi, Bùi Thị Quỳnh Vân, bí thư quảng ngãi, nhân sự quảng ngãi",https://dantri.com.vn/xa-hoi/quang-ngai-co-nu-bi-thu-tinh-uy-46-tuoi-20200804105551410.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=3
66,0,"chỉ thị mới của thủ tướng, chỉ thị mới về chống Coivd, chống covid-19 giai đoạn mới, khoanh vùng dập dịch",https://dantri.com.vn/xa-hoi/thu-tuong-se-co-chi-thi-moi-ve-bien-phap-chong-lan-song-covid-19-thu-2-20200803160143280.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=4
67,0,"chưa cách ly xã hội, khoanh vùng dập dịch, covid-19 lây trong cộng đồng, họp báo chính phủ",https://dantri.com.vn/xa-hoi/chua-xac-dinh-covid-19-lay-trong-cong-dong-thi-chua-cach-ly-xa-hoi-20200803191441163.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=5
68,0,"thị xã Sơn Tây, Sơn Tây, đô thị vệ tinh, thành phố trong thành phố",https://dantri.com.vn/xa-hoi/nhin-quang-ninh-nghi-den-so-phan-long-dong-cua-son-tay-ha-noi-20200803224926604.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=6
69,0,"Thủ tướng Nguyễn Xuân Phúc, thủ tướng gửi thư khen, động viên y bác sĩ, chiến sĩ áo trắng",https://dantri.com.vn/xa-hoi/thu-tuong-gui-thu-khen-dong-vien-cac-chien-si-ao-trang-20200804194858687.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=7
70,0,"Thủ tướng Nguyễn Xuân Phúc, giữ tăng trưởng dương, nhiệm vụ nặng nề, làn sóng thứ 2 Covid-19",https://dantri.com.vn/xa-hoi/thu-tuong-nhiem-vu-giu-tang-truong-duong-ngay-cang-nang-ne-20200803085204878.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=8
71,0,"ngày Thương binh Liệt sĩ, đại tá Lương Công Thục, góp công xây nhà bia, tìm đồng đội",https://dantri.com.vn/xa-hoi/nguoi-thuong-binh-can-man-gop-cong-xay-nha-bia-tuong-niem-dong-doi-20200725091542298.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=31
72,0,"90 năm ngành Tuyên giáo, ngành tuyên giáo",https://dantri.com.vn/xa-hoi/nang-cao-hieu-qua-cong-tac-tuyen-giao-trong-tinh-hinh-moi-20200725210317502.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=32
73,0,"người có công, Bí thư Thành ủy Hà Nội, 27.7",https://dantri.com.vn/xa-hoi/bi-thu-thanh-uy-ha-noi-vuong-dinh-hue-tri-an-nguoi-co-cong-20200725155658483.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=33
74,0,"Covid19, thủ tướng chỉ đạo, người trung quốc vào việt nam",https://dantri.com.vn/xa-hoi/thu-tuong-dieu-tra-duong-day-dua-nguoi-nuoc-ngoai-trai-phep-vao-viet-nam-20200725144856735.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=34
75,0,"tổng bí thư, Chủ tịch nước, án tham nhũng, vụ nhật cường",https://dantri.com.vn/xa-hoi/tong-bi-thu-thong-nhat-quan-diem-xu-ly-cac-vu-an-nhu-nhat-cuong-sabeco-20200725133155199.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=35
76,0,"nông thôn mới, Quảng Trị, huyện Cam Lộ",https://dantri.com.vn/xa-hoi/huyen-dau-tien-tai-quang-tri-don-bang-cong-nhan-dat-chuan-nong-thon-moi-20200116133254063.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=36
77,0,"tôn vinh mẹ việt nam, Mẹ Việt Nam anh hùng, 300 mẹ việt nam, lễ 27 tháng 7",https://dantri.com.vn/xa-hoi/dan-toc-toi-khi-dung-day-lam-nguoi-la-dung-theo-dang-me-20200724233149400.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=37
78,0,"nhân sự cấp tỉnh khóa mới, chuẩn bị Đại hội Đảng, Bộ Chính trị, đại hội đảng cấp tỉnh",https://dantri.com.vn/xa-hoi/bo-chinh-tri-cho-y-kien-ve-phuong-an-nhan-su-cac-tinh-uy-khoa-moi-20200724231124521.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=38
79,0,"bổ nhiệm thứ trưởng, thứ trưởng Bộ Văn hóa, Nguyễn Văn Hùng, bí thư tỉnh ủy quảng trị",https://dantri.com.vn/xa-hoi/bi-thu-tinh-uy-quang-tri-lam-thu-truong-bo-van-hoa-the-thao-du-lich-20200723221615343.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=39
