Count,Id,category,url
353,5,"tháo chạy khỏi chứng khoán, lo ngại Covid-19, bán tháo",https://dantri.com.vn/kinh-doanh/chen-nhau-thao-chay-khoi-chung-khoan-vi-covid-19-20200727131251652.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=123
354,5,"giá vàng, vàng, vàng tăng giá",https://dantri.com.vn/kinh-doanh/bao-gia-vang-tien-ty-kho-mua-cu-ba-80-tuoi-doc-het-luong-huu-vao-vang-20200727122126464.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=124
355,5,"Đường sắt, COVID-19, Đà Nẵng, điểm nóng",https://dantri.com.vn/kinh-doanh/lap-them-tau-hoa-di-giai-toa-khach-roi-diem-nong-da-nang-20200727125212096.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=125
356,5,"lan đột biến, giò lan đột biến, phi điệp",https://dantri.com.vn/kinh-doanh/trai-dang-phi-diep-dot-bien-tram-ty-chay-ve-trung-quoc-20200802130906866.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=1
357,5,"khẩu trang, khẩu trang y tế, Giá khẩu trang, buôn khẩu trang",https://dantri.com.vn/kinh-doanh/khau-trang-dot-ngot-giam-gia-dan-buon-lo-nang-khoc-thet-vi-om-hang-20200803155858475.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=2
358,5,"vàng, giá vàng, vàng SJC",https://dantri.com.vn/kinh-doanh/gia-vang-len-dinh-cu-80-tuoi-doc-luong-huu-di-mua-lo-manh-nha-vang-an-lai-20200801223648740.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=3
359,5,"lan đột biến, lan phi điệp, giao dịch tiền tỷ, giới chơi lan",https://dantri.com.vn/kinh-doanh/trai-dang-lan-phi-diep-dot-bien-dang-ban-thao-rat-manh-20200804085543046.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=4
360,5,"lan đột biến, lan phi điệp, giao dịch tiền tỷ",https://dantri.com.vn/kinh-doanh/lan-phi-diep-dot-bien-dai-gia-noi-trai-dang-500-ty-dong-20200731111937441.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=5
361,5,"khẩu trang, khẩu trang tăng giá, COVID-19",https://dantri.com.vn/kinh-doanh/dinh-im-hang-tang-gia-dan-buon-cuong-cuong-ha-gia-khau-trang-vi-so-20200801130231103.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=6
362,5,"vàng, giá vàng, vàng SJC",https://dantri.com.vn/kinh-doanh/co-tien-ty-khong-om-vang-nguoi-than-mat-nua-ty-ke-xot-xa-mat-lai-moi-ngay-20200803121842226.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=7
363,5,"giá vàng, giá vàng SJC, giá vàng hôm nay",https://dantri.com.vn/kinh-doanh/gia-vang-chinh-phuc-dinh-cao-moi-tiem-an-nhieu-rui-ro-20200803085130193.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=8
364,5,"cầu Thăng Long, cấm cầu, sửa chữa cầu Thăng Long, giao thông",https://dantri.com.vn/kinh-doanh/cam-tuyet-doi-cac-phuong-tien-qua-cau-thang-long-tu-6-h-sang-mai-20200727123407815.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=111
365,5,"giá vàng, dự trữ vàng",https://dantri.com.vn/kinh-doanh/nhung-nuoc-nao-dang-du-tru-vang-nhieu-nhat-the-gioi-20200727090437792.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=112
366,5,"giá vàng, giá vàng SJC, giá vàng hôm nay",https://dantri.com.vn/kinh-doanh/gia-vang-tang-nhu-vu-bao-vot-nhanh-qua-moc-56-trieu-dongluong-20200727101228438.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=113
367,5,"giá xăng, Liên Bộ Tài chính - Công Thương, giá dầu, xăng tăng giá",https://dantri.com.vn/kinh-doanh/gia-xang-tang-hay-giam-vao-ky-dieu-chinh-ngay-mai-20200727092327685.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=114
368,5,Tập đoàn Tân Hoàng Minh,https://dantri.com.vn/kinh-doanh/tan-hoang-minh-lap-cu-hattrick-giai-thuong-lon-tai-dot-property-vietnam-awards-2020-20200724202931265.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=115
369,5,"vải thiều, Nhật Bản, vải thiều Việt Nam",https://dantri.com.vn/kinh-doanh/bao-nhat-vai-thieu-viet-nam-gay-sot-tren-thi-truong-nhat-ban-20200727091704200.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=116
370,5,"đầu tư nước ngoài, FDI, hậu Covid-19, bộ trưởng tài chính",https://dantri.com.vn/kinh-doanh/dong-von-dau-tu-gian-tiep-da-quay-tro-lai-viet-nam-hau-covid-19-20200727065801937.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=117
371,5,"tư vấn bảo hiểm, bảo hiểm nhân thọ, fwd, đội ngũ MDRT",https://dantri.com.vn/kinh-doanh/chan-dung-mdrt-cua-fwd-nhung-tu-van-bao-hiem-trieu-do-20200726214602757.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=118
372,5,"giá vàng, giá vàng SJC, giá vàng hôm nay",https://dantri.com.vn/kinh-doanh/bao-gia-vang-tang-cap-don-ky-luc-moi-20200727074113363.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=119
373,5,"thanh lý ô tô, ô tô trả góp, vay mua ô tô",https://dantri.com.vn/kinh-doanh/bung-no-thanh-ly-o-to-tra-gop-mua-covid-19-20200727070053477.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=120
374,5,"vàng, đồng USD, giá vàng",https://dantri.com.vn/kinh-doanh/ceo-my-den-thoi-cua-ban-vi-vang-dong-usd-mat-gia-20200727063604767.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=121
