Count,Id,category,url
72,3,Trịnh Sảng,https://dantri.com.vn/giai-tri/nhan-sac-that-su-cua-nu-than-thanh-xuan-trinh-sang-20200805094838212.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=31
73,3,"Ben Affleck, ana de armas",https://dantri.com.vn/giai-tri/ben-affleck-va-bo-tre-hon-nhau-say-dam-tren-bien-20200805081955976.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=32
74,3,Laura Anderson,https://dantri.com.vn/giai-tri/laura-anderson-tuc-gian-vi-bi-bom-nguc-qua-co-20200805072839640.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=33
75,3,"Lương Thùy Linh, Hoa hậu Lương Thùy Linh, Ai là triệu phú",https://dantri.com.vn/giai-tri/luong-thuy-linh-bat-ngo-ngoi-ghe-nong-thi-ai-la-trieu-phu-20200805013304975.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=34
76,3,"quan hiểu đồng, lộc hàm",https://dantri.com.vn/giai-tri/loc-ham-va-quan-hieu-dong-khong-chia-tay-20200805075139005.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=35
77,3,"Phạm Lan Anh, Hoa hậu Du lịch Thế giới, VTV",https://dantri.com.vn/giai-tri/lam-nghien-cuu-sinh-dang-do-vi-covid-19-hoa-hau-re-ngang-dau-quan-cho-vtv-20200804234132523.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=36
78,3,"Hương Giang, Chị em chúng mình",https://dantri.com.vn/giai-tri/hoa-hau-huong-giang-tung-muon-tu-bo-su-nghiep-o-nha-cham-soc-nguoi-yeu-20200805022458052.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=37
79,3,Emma Watson,https://dantri.com.vn/giai-tri/hinh-anh-goi-cam-hiem-hoi-cua-sao-phim-harry-potter-20200804205527919.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=38
80,3,"Hoa hậu Việt Nam 2020, Nông Thuý Hằng, Doãn Hải My, thành tích",https://dantri.com.vn/giai-tri/nguoi-dep-hoa-hau-viet-nam-2020-gay-sot-voi-thanh-tich-khung-20200804160751033.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=39
81,3,la bái dĩnh,https://dantri.com.vn/giai-tri/ngoi-sao-gao-coi-xu-dai-chet-bi-an-tai-nha-rieng-20200804154346790.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=40
82,3,"Nhật Kim Anh, tranh chấp quyền nuôi con, Titi, nhóm HKT",https://dantri.com.vn/giai-tri/nhat-kim-anh-noi-thang-ve-tin-don-cap-trai-tre-co-vo-va-vu-kien-chong-cu-20200804131220045.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=41
83,3,Iggy Azalea,https://dantri.com.vn/giai-tri/iggy-azalea-dien-ao-goi-cam-dung-khan-hang-hieu-thay-khau-trang-20200804125613374.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=42
84,3,Gigi Hadid,https://dantri.com.vn/giai-tri/gigi-hadid-chia-se-loat-anh-tao-bao-20200804115649794.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=43
85,3,"Tạ Đình Phong, con trai tạ đình phong, Trương Bá Chi",https://dantri.com.vn/giai-tri/ta-dinh-phong-lai-bi-chi-trich-la-nguoi-cha-vo-tam-20200804111035140.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=44
86,3,"Thư Kỳ, Phùng Đức Luân, vợ chồng Thư Kỳ, Thư Kỳ kết hôn",https://dantri.com.vn/giai-tri/hon-nhan-kin-tieng-nhung-vien-man-cua-my-nhan-goi-cam-thu-ky-20200804102244614.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=45
87,3,Anna Vakili,https://dantri.com.vn/giai-tri/rita-ora-cuon-hut-nhu-nguoi-mau-20200806083937267.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=1
88,3,Trịnh Sảng,https://dantri.com.vn/giai-tri/nhan-sac-that-su-cua-nu-than-thanh-xuan-trinh-sang-20200805094838212.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=2
89,3,"Triệu Vy, vợ chồng Triệu Vy, hoàng châu cách cách",https://dantri.com.vn/giai-tri/en-nho-trieu-vy-dep-trong-veo-o-tuoi-44-vung-vang-giua-song-gio-20200806100314524.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=3
90,3,"Hồ Ngọc Hà, COVID-19, Quảng Nam, Đà Nẵng",https://dantri.com.vn/giai-tri/ho-ngoc-ha-chi-manh-tay-ho-tro-khau-trang-cho-da-nang-quang-nam-20200805022918614.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=4
91,3,"Phạm Lan Anh, Hoa hậu Du lịch Thế giới, VTV",https://dantri.com.vn/giai-tri/lam-nghien-cuu-sinh-dang-do-vi-covid-19-hoa-hau-re-ngang-dau-quan-cho-vtv-20200804234132523.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=5
92,3,"Thuỵ Vân, bạn gái Công Lý, NSND Công Lý",https://dantri.com.vn/giai-tri/khuyen-ngoc-ha-biet-cach-giu-trai-tim-cong-ly-thuy-van-va-em-ho-cang-than-20200806131617138.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=6
93,3,"Nhật Kim Anh, tranh chấp quyền nuôi con, Titi, nhóm HKT",https://dantri.com.vn/giai-tri/nhat-kim-anh-noi-thang-ve-tin-don-cap-trai-tre-co-vo-va-vu-kien-chong-cu-20200804131220045.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=7
94,3,"Vân Trang, Huỳnh Đông",https://dantri.com.vn/giai-tri/van-trang-tiet-lo-thoi-xau-xi-den-dua-bat-khoc-4-nam-ngung-dien-sau-sinh-20200805124158351.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=8
95,3,Angelina Jolie,https://dantri.com.vn/giai-tri/angelina-jolie-deo-khau-trang-dua-con-ra-pho-20200804083551520.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=31
96,3,30 chưa phải là hết,https://dantri.com.vn/giai-tri/tieu-tam-bi-fan-ghet-cay-ghet-dang-trong-30-chua-phai-la-het-la-ai-20200804080454299.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=32
97,3,Arabella Chi,https://dantri.com.vn/giai-tri/arabella-chi-cuon-hut-voi-bikini-vang-20200804071428856.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=33
98,3,"Cẩm Ly, Minh Vy",https://dantri.com.vn/giai-tri/cam-ly-ong-xa-de-voi-nguoi-ngoai-khat-khe-voi-vo-20200804010525159.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=34
99,3,"Đỗ Duy Nam, Phó Thiên Lôi, nhà sao, nhà đẹp",https://dantri.com.vn/giai-tri/pho-thien-loi-duy-nam-lai-tau-can-ho-moi-sau-khi-xay-nha-vuon-cho-bo-me-20200804054942226.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=35
100,3,"Barbados, Coleen Rooney",https://dantri.com.vn/giai-tri/coleen-rooney-khoe-dang-tron-tria-tren-bien-20200804070049505.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=36
101,3,Abbey Clancy,https://dantri.com.vn/giai-tri/abbey-clancy-van-dep-hoan-hao-sau-4-lan-sinh-no-20200803215229141.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=37
102,3,"Hiền Hồ, Hiền Hồ cách ly, COVID-19",https://dantri.com.vn/giai-tri/hien-hotu-cach-ly-vi-ngoi-chung-chuyen-bay-voi-nguoi-nhat-mac-covid-19-20200803221656247.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=38
103,3,Maya Jama,https://dantri.com.vn/giai-tri/mc-goi-cam-maya-jama-khoe-dang-boc-lua-20200803081720783.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=39
104,3,"Adele, adele giảm cân",https://dantri.com.vn/giai-tri/fan-choang-vi-mat-moc-cua-adele-sau-khi-giam-can-20200803094304496.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=40
105,3,"Châu Kiệt Luân, vợ chồng Châu Kiệt Luân, con trai châu kiệt luân, Côn Lăng",https://dantri.com.vn/giai-tri/chau-kiet-luan-khoe-anh-cha-nao-con-nay-thua-nhan-lep-ve-so-voi-vo-20200803103046724.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=41
106,3,"Thu Minh, chết cháy, chị gái Thu Minh",https://dantri.com.vn/giai-tri/thu-minh-tung-suyt-bi-chet-chay-duoc-chi-gai-xong-vao-bien-lua-cuu-20200803100146762.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=42
107,3,"MC Hoàng Linh, Chúng tôi là chiến sĩ, mang bầu",https://dantri.com.vn/giai-tri/mc-hoang-linh-len-tieng-ve-tin-don-mang-bau-20200803135608793.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=43
108,3,"Đường Yên, La Tấn, đường yên sinh con",https://dantri.com.vn/giai-tri/duong-yen-tai-xuat-do-dang-cung-dan-my-nhan-sau-khi-sinh-no-20200803075144920.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=44
109,3,"Lâm Khánh Chi, mâu thủy",https://dantri.com.vn/giai-tri/lam-khanh-chi-goi-cam-het-muc-do-dang-cung-mau-thuy-20200802233842709.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=45
110,3,Alessandra Ambrosio,https://dantri.com.vn/giai-tri/alessandra-ambrosio-dien-bikini-khoe-dang-san-chac-20200802212725656.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=46
111,3,"Mai Phương Thuý, COVID-19, dịch bệnh",https://dantri.com.vn/giai-tri/mai-phuong-thuy-tiet-lo-dieu-khac-biet-trong-cuoc-song-giua-mua-dich-20200802235135858.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=47
112,3,Hollywood,https://dantri.com.vn/giai-tri/can-loi-truoc-nhung-logic-kho-hieu-tren-phim-20200802211910691.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=48
113,3,suri cruise,https://dantri.com.vn/giai-tri/suri-cruise-cang-lon-cang-xinh-dep-sanh-dieu-20200802102354106.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=49
114,3,MC Quyền Linh,https://dantri.com.vn/giai-tri/quyen-linh-co-ngoi-gia-dinh-toi-co-duoc-la-nho-vo-20200801211814740.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=50
115,3,"Leila George, Sean Penn",https://dantri.com.vn/giai-tri/nam-dien-vien-60-tuoi-sean-penn-ket-hon-voi-ban-gai-9-x-20200802075313605.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=51
116,3,"Lee Byung Heon, Lee Min Jung",https://dantri.com.vn/giai-tri/hon-nhan-vien-man-cua-lee-byung-heon-ben-my-nhan-vuon-sao-bang-20200802083042355.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=52
117,3,"Trấn Thành, Noo Phước Thịnh, cách ly, COVID-19",https://dantri.com.vn/giai-tri/nghe-si-nhan-chi-trich-gach-da-oan-uong-vi-covid-19-20200802021658467.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=53
118,3,Jennifer Lawrence,https://dantri.com.vn/giai-tri/nhung-sao-noi-tieng-du-tung-bi-che-bai-ve-nhan-sac-20200801190614119.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=54
119,3,"Minh Tú, COVID-19, cách ly",https://dantri.com.vn/giai-tri/cung-chuyen-bay-voi-2-ca-mac-covid-19-minh-tu-noi-sao-20200801200649422.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=55
120,3,Anna Vakili,https://dantri.com.vn/giai-tri/rita-ora-cuon-hut-nhu-nguoi-mau-20200806083937267.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=1
121,3,Trịnh Sảng,https://dantri.com.vn/giai-tri/nhan-sac-that-su-cua-nu-than-thanh-xuan-trinh-sang-20200805094838212.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=2
